DE	EN	LEN	ROW	TIME
Ich setze vier Riesen.	I'll do four grand.	4	532	00:21:09a
Das wären 40000 Aktien, John.	That'd be 40000 shares, John.	5	534	00:21:11a
Ich werde diesen Handel sofort abschließen...	Let me lock in that trade right now...	20	535	00:21:14a
Ich werde mich mit meiner Sekretärin mit einer genauen Bestätigung bei Ihnen melden.	Let me get back to you with my secretary with an exact confirmation.			00:21:14b
Ich werde diesen Handel sofort abschließen und mich mit meiner Sekretärin mit einer genauen Bestätigung bei Ihnen melden.	Let me lock in that trade right now, and get back to you, with my secretary, with an exact confirmation.			00:21:14c
Klingt gut, John?	Sound good, John?	3	536	00:21:16a
Ja, klingt gut.	Yeah, sounds good.	3	537	00:21:16b
	Great.	1	538	00:21:18a
	Hey, John.	2	539	00:21:19a
Vertrauensvotum.	Vote of confidence.			00:21:19b
Ich danke Ihnen für Ihren Vertrauensvotum.	Thank you for your vote of confidence.	7	540	00:21:21a
Und willkommen im Investor's Center.	And welcome to the Investor's Center.	4	541	00:21:21b
Ja, vielen Dank, Mann.	Yeah, thanks a lot, man.	5	543	00:21:24a
Wie hast du das gemacht, verdammt?	How'd you fucking do that?	5	545	00:21:30a
Einfach so habe ich zwei Riesen verdient.	Just like that, I made two grand.	7	546	00:21:35a
Die anderen Jungs sahen mich an, als hätte ich gerade Feuer entdeckt.	The other guys looked at me like I'd just discovered fire.	11	547	00:21:39a
	Great!	1	548	00:21:39b
	Even better!	2	549	00:21:41a
	I was selling garbage to garbage men and making cash hand over fist.	13	550	00:21:45a
	I was selling garbage to garbage men and making cash hand over fist.	13	550	00:21:45b
	I was selling garbage to garbage men and making cash hand over fist.	13	550	00:21:45c
	The only problem you're gonna have is that you didn't buy more.	12	551	00:21:48a
	Boom shocka locka!	3	552	00:21:49a
	So I was selling them shit.	6	553	00:21:49b
	But the way I looked at it,	7	554	00:21:51a
	their money was better off in my pocket.	8	555	00:21:54a
	I knew how to spend it better.	7	556	00:21:57a
	Excuse me.	2	557	00:21:57b
	Is that your car in the lot?	7	558	00:21:59a
	Yeah. It's a nice ride.	5	559	00:22:01a
	Thanks, man.	2	560	00:22:03a
	Donnie Azoff.	2	561	00:22:04a
	Hey. I'm Jordan Belfort.	4	562	00:22:05a
	Nice to meet you.	4	563	00:22:05b
	How you doing?	3	564	00:22:06a
	You know, actually, I see that car around.	8	565	00:22:08a
	I see it around a lot.	6	566	00:22:08b
	Oh, yeah, where?	3	567	00:22:10a
	I think we live in the same building.	8	568	00:22:12a
	No shit?	2	569	00:22:12b
	Yeah, yeah.	2	570	00:22:13a
	Twelfth floor?	2	571	00:22:13b
	Yeah. What floor are you on?	6	572	00:22:15a
	Fourth floor.	2	573	00:22:16a
	I have two little kids.	5	574	00:22:16b
	Ugly wife.	2	575	00:22:16c
	Right.	1	576	00:22:18a
	What do you do, bro?	5	577	00:22:22a
	What do you mean, what do I do?	8	578	00:22:24a
	For work, what do you do?	6	579	00:22:25a
	I'm a stockbroker.	3	580	00:22:27a
	Stockbroker?	1	581	00:22:27b
	Yeah. Children's furniture.	3	582	00:22:30a
	Oh, good for you.	4	583	00:22:31a
	It's all right.	3	584	00:22:33a
	You make a lot of money?	6	585	00:22:36a
	Yeah, I do all right for myself.	7	586	00:22:38a
	I'm trying to put it together.	6	587	00:22:40a
	You got your fucking nice car,	6	588	00:22:40b
	we live in the same building.	6	589	00:22:40c
	I just...	2	590	00:22:42a
	I'm not understanding...	3	591	00:22:42b
	How much money do you make?	6	592	00:22:46a
	I don't know.	3	593	00:22:46b
	$70,000 last month.	3	594	00:22:49a
	Get the fuck...	3	595	00:22:51a
	Get the fuck out of here.	6	596	00:22:52a
	No, I'm serious.	3	597	00:22:54a
	Yeah, no, I'm serious, too.	5	598	00:22:55a
	Seriously, how much money do you make?	7	599	00:22:57a
	I told you.	3	600	00:22:57b
	$70,000.	1	601	00:23:00a
	Well, technically, $72,000.	3	602	00:23:02a
	Last month.	2	603	00:23:02b
	Something like that.	3	604	00:23:05a
	You made 72 grand in one month?	7	605	00:23:07a
	Yeah. I'll tell you what.	5	606	00:23:15a
	You show me a pay stub for $72,000 on it,	10	607	00:23:17a
	I quit my job right now and I work for you.	11	608	00:23:27a
	Hey, Paulie, what's up?	4	609	00:23:29a
	No, yeah, yeah.	3	610	00:23:29b
	No, everything's fine.	3	611	00:23:31a
	Hey, listen, I quit.	4	612	00:23:32a
	And he did quit his job.	6	613	00:23:34a
	Which I thought was a little weird.	7	614	00:23:36a
	I mean, I just met this fucking guy.	8	615	00:23:37a
	Don't fucking tell Susan.	4	616	00:23:37b
	It's none of her business.	5	617	00:23:39a
	There were other things about him, too.	7	618	00:23:41a
	Like his phosphorescent white teeth.	5	619	00:23:43a
	...wife!	1	620	00:23:43b
	I gotta fucking deal with your wife?	7	621	00:23:44a
	The fact that he wore horn rims with clear lenses just to look more WASP-y.	15	622	00:23:48a
	And then, there were these rumors.	6	623	00:23:52a
	I heard some stupid shit.	5	624	00:23:52b
	I don't know.	3	625	00:23:54a
	Fuck, I didn't even want to bring it up.	9	626	00:23:54b
	It's just...	2	627	00:23:56a
	It's stupid.	2	628	00:23:56b
	Shit with me?	3	629	00:23:58a
	You know, people say shit.	5	630	00:23:58b
	I don't even know.	4	631	00:24:01a
	I don't even listen to it half the time.	9	632	00:24:04a
	What are they saying?	4	633	00:24:06a
	Shit about you and your cousin or something like that.	10	634	00:24:08a
	I don't even listen to it.	6	635	00:24:10a
	Bro, it's not like that.	5	636	00:24:12a
	It's not like that.	4	637	00:24:14a
	Like you married your cousin or some stupid shit.	9	638	00:24:14b
	No? Yeah, my wife.	4	639	00:24:17a
	Yeah. My wife is my cousin,	6	640	00:24:19a
	or whatever.	2	641	00:24:20a
	But it's not like what you think,	7	642	00:24:20b
	or whatever, you know.	4	643	00:24:23a
	Is she like a first cousin,	6	644	00:24:23b
	or is she...	3	645	00:24:25a
	Yeah, no, she's, you know...	5	646	00:24:27a
	Her...	1	647	00:24:27b
	Her father is the brother of my mom.	8	648	00:24:32a
	It's not like, what...	4	649	00:24:32b
	You know.	2	650	00:24:33a
	Look, we grew up together.	5	651	00:24:35a
	And she grew up hot, you know.	7	652	00:24:35b
	She fucking grew up hot.	5	653	00:24:37a
	And all my friends were trying to fuck her,	9	654	00:24:37b
	you know.	2	655	00:24:39a
	And I'm not gonna let someone...	6	656	00:24:41a
	You know, one of these assholes fuck my cousin,	9	657	00:24:43a
	so, you know, I used the cousin thing as like an in with her.	14	658	00:24:46a
	I'm not gonna let someone else fuck my cousin.	9	659	00:24:49a
	You know, if anyone's gonna fuck my cousin,	8	660	00:24:51a
	it's gonna be me, out of respect.	7	661	00:24:51b
	You know?	2	662	00:24:52a
	No, I get it.	4	663	00:24:52b
	Yeah. I mean, you're not afraid of like the whole kid thing,	12	664	00:24:54a
	right?	1	665	00:24:56a
	What? Having kids with her?	5	666	00:24:56b
	Yeah. No.	2	667	00:24:57a
	We have two kids.	4	668	00:24:59a
	And they're...	2	669	00:24:59b
	I mean...	2	670	00:25:00a
	I don't want to get personal,	6	671	00:25:00b
	but they're okay?	3	672	00:25:03a
	No, they're not retarded or anything like that.	8	673	00:25:05a
	But there's a big chance, right, if...	7	674	00:25:07a
	Yeah, there's like a 60%, you know,	7	675	00:25:09a
	60 to 65% chance the kid's gonna be fucking retarded or whatever.	12	676	00:25:13a
	That'd scare the shit out of me, buddy.	8	677	00:25:15a
	Look, man, a lot of having a kid,	8	678	00:25:15b
	or whatever, takes risk, whether you're fucking cousins or not.	10	679	00:25:18a
	What if something like that happened?	6	680	00:25:21a
	Basically, you know, if the kid was retarded,	8	681	00:25:23a
	I would, you know, drive it up to the country and just,	12	682	00:25:26a
	like, you know, open the door and say,	8	683	00:25:28a
	You're free now.	3	684	00:25:28b
	You know, like, Run free.	5	685	00:25:31a
	You know?	2	686	00:25:36a
	You're completely fucking with me.	5	687	00:25:39a
	That's horrible.	2	688	00:25:41a
	You're not gonna...	3	689	00:25:43a
	You look like you've...	4	690	00:25:43b
	No. We would take it to, like,	7	691	00:25:44a
	an institution or somewhere that's handled to,	7	692	00:25:46a
	like, you know, raise the kid or whatever.	8	693	00:25:49a
	You know what?	3	694	00:25:49b
	If you're happy, God bless you, buddy.	7	695	00:25:52a
	No, I'm not fucking happy.	5	696	00:25:52b
	No one who's married is fucking happy.	7	697	00:25:55a
	Well, I'm sorry to hear that, buddy.	7	698	00:25:57a
	Listen, I'm really, you know...	5	699	00:25:59a
	I'm really appreciative for this fucking job.	7	700	00:26:02a
	I'm really enjoying it.	4	701	00:26:03a
	I'm really happy with what you're doing.	7	702	00:26:04a
	Actually, I got you a little present.	7	703	00:26:07a
	You got me a present?	5	704	00:26:07b
	I got you something.	4	705	00:26:08a
	Oh, fuck.	2	706	00:26:08b
	You're sweet.	2	707	00:26:10a
	Yeah. It's in the back though.	6	708	00:26:12a
	What do you mean?	4	709	00:26:12b
	You gotta go out back.	5	710	00:26:14a
	Like it's wrapped up or something?	6	711	00:26:16a
	It's wrapped up.	3	712	00:26:16b
	Yeah. I don't get it.	5	713	00:26:17a
	Neither do I.	3	714	00:26:18a
	Let's fucking go.	3	715	00:26:18b
	Come on.	2	716	00:26:21a
	Your turn.	2	717	00:26:23a
	I'm not fucking doing this.	5	718	00:26:23b
	You're out of your fucking mind.	6	719	00:26:24a
	Smoke this shit, bro.	4	720	00:26:24b
	No. No one's fucking here, bro.	6	721	00:26:29a
	Get the fuck...	3	722	00:26:30a
	Fucking smoke crack with me, bro.	6	723	00:26:32a
	I'm not fucking doing it.	5	724	00:26:33a
	Smoke crack.	2	725	00:26:33b
	Smoke some fucking crack with me, bro.	7	726	00:26:36a
	One hit.	2	727	00:26:36b
	One hit.	2	728	00:26:36c
	That's it.	2	729	00:26:37a
	Okay. Fucking nut job.	4	730	00:26:53a
	Wow! Wow.	2	731	00:27:11a
	Let's go run, huh?	4	732	00:27:13a
	We gotta get out of here, buddy.	7	733	00:27:15a
	We gotta get out of here.	6	734	00:27:15b
	Let's go fucking run.	4	735	00:27:18a
	Let's run like we're fucking lions and tigers and bears!	10	736	00:27:21a
	Let's run!	2	737	00:27:21b
	Let's fucking run!	3	738	00:27:24a
	Let's fucking run!	3	739	00:27:24b
	Go! Go, go, go, go!	5	740	00:27:27a
	You've reached Frank's Best Auto Body.	6	741	00:27:31a
	We're closed right now.	4	742	00:27:32a
	So please leave us a message.	6	743	00:27:34a
	Hello.	1	744	00:27:34b
	My name is Jordan Belfort.	5	745	00:27:36a
	My partner and I are very interested in renting out your garage.	12	746	00:27:40a
	Donnie and I were going out on our own.	9	747	00:27:42a
	And the first thing we needed was brokers.	8	748	00:27:45a
	Guys with sales experience.	4	749	00:27:47a
	So I recruited some of my hometown boys.	8	750	00:27:49a
	Sea Otter, who sold meat and weed.	7	751	00:27:52a
	Chester, who sold tires and weed.	6	752	00:27:55a
	And Robbie, who sold anything he could get his hands on.	11	753	00:27:58a
	Mostly weed.	2	754	00:28:00a
	Can you bring me some ketchup?	6	755	00:28:00b
	Okay? This is Brad.	4	756	00:28:04a
	And Brad's the guy I really wanted.	7	757	00:28:06a
	But he didn't go along with us.	7	758	00:28:07a
	He was already making so much money selling Quaaludes,	9	759	00:28:09a
	he'd become the Quaalude king of Bayside.	7	760	00:28:12a
	Getting any pussy with that thing or what?	8	761	00:28:13a
	Yeah, man, of course.	4	762	00:28:15a
	Bring some of them chicks around here sometime,	8	763	00:28:15b
	huh? Let 'em watch.	4	764	00:28:18a
	Let 'em watch.	3	765	00:28:18b
	Know what I mean?	4	766	00:28:20a
	Hey, Zip!	2	767	00:28:20b
	You tell your sister I was asking about her.	9	768	00:28:24a
	Why don't you bring me a pair of her panties next time you come through.	15	769	00:28:27a
	Yeah, man.	2	770	00:28:27b
	She said she don't want to talk to you anymore, man.	11	771	00:28:30a
	Get the fuck out of here.	6	772	00:28:33a
	Hey, Ma, we got chicken or what?	7	773	00:28:35a
	Ma! You listening?	3	774	00:28:38a
	It's easier than you think.	5	775	00:28:39a
	Every person you're on the phone with,	7	776	00:28:41a
	they want to get rich and they want to get rich quickly.	12	777	00:28:43a
	They all want something for nothing.	6	778	00:28:45a
	There was this one time that I was selling pot to this Amish dude.	14	779	00:28:47a
	You know those guys who got like the beard with like no mustache or some bullshit?	16	780	00:28:51a
	Well, he says that he only wants to make furniture.	10	781	00:28:55a
	I don't understand.	3	782	00:28:57a
	What's that got to do with anything?	7	783	00:28:58a
	What the fuck are you talking about?	7	784	00:29:00a
	I'm not putting words in your mouth or nothing,	9	785	00:29:02a
	but you just said that everybody wants to get rich.	10	786	00:29:05a
	Holy fuck, you did just say that.	7	787	00:29:08a
	What the fuck are you talking about?	7	788	00:29:10a
	Yeah, like Buddhists.	3	789	00:29:10b
	They don't give a shit about money.	7	790	00:29:12a
	They're wrapped in sheets.	4	791	00:29:12b
	They're not buying shit.	4	792	00:29:14a
	I'm not talking about Buddhists or Amish.	7	793	00:29:16a
	I'm talking about normal people,	5	794	00:29:17a
	working-class, everyday people.	3	795	00:29:19a
	Everyone wants to get rich.	5	796	00:29:19b
	Am I crazy?	3	797	00:29:21a
	There's no such thing as an Amish Buddhist.	8	798	00:29:22a
	I'm pretty fucking sure.	4	799	00:29:22b
	There could be.	3	800	00:29:25a
	Can we get some ketchup, please?	6	801	00:29:26a
	Do you guys not want to make money?	8	802	00:29:28a
	I want to make some money.	6	803	00:29:30a
	I want to make some fucking money, okay.	8	804	00:29:31a
	I can sell anything.	4	805	00:29:32a
	Shit, I can sell ludes to a convent full of nuns,	11	806	00:29:34a
	and get them so horny they'd be fucking each other.	10	807	00:29:36a
	That's the attitude.	3	808	00:29:36b
	You can sell anything?	4	809	00:29:39a
	Sell me this fucking pen right here.	7	810	00:29:40a
	You can sell anything.	4	811	00:29:40b
	Sell that.	2	812	00:29:40c
	Go ahead.	2	813	00:29:42a
	Sell me the pen.	4	814	00:29:44a
	Can I finish eating first?	5	815	00:29:44b
	I haven't eaten today.	4	816	00:29:46a
	Brad, show them how it's done.	6	817	00:29:46b
	Boom. Sell me that pen.	5	818	00:29:49a
	Watch.	1	819	00:29:49b
	Go on.	2	820	00:29:50a
	You want me to sell this fucking pen?	8	821	00:29:51a
	That's my boy right there.	5	822	00:29:51b
	Can fucking sell anything.	4	823	00:29:54a
	Why don't you do me a favor.	7	824	00:29:55a
	Write your name down on that napkin for me.	9	825	00:29:57a
	I don't have a pen.	5	826	00:29:58a
	Exactly.	1	827	00:29:58b
	Supply and demand, my friend.	5	828	00:30:00a
	Holy shit.	2	829	00:30:00b
	See what I'm saying?	4	830	00:30:01a
	He's creating urgency.	3	831	00:30:02a
	Get them to want to buy the stock.	8	832	00:30:04a
	Convince them it's something they need,	6	833	00:30:04b
	you know what I mean?	5	834	00:30:06a
	And that's the thing.	4	835	00:30:07a
	All nuns are lesbians.	4	836	00:30:09a
	What the fuck are you talking about,	7	837	00:30:09b
	Otter?	1	838	00:30:11a
	Think about it.	3	839	00:30:11b
	They can't keep a dude so they're gonna start fucking chicks.	11	840	00:30:14a
	Four fucking times, Kimmie!	4	841	00:30:14b
	Four times.	2	842	00:30:16a
	He's not with us.	4	843	00:30:16b
	Friggin' Rambo.	2	844	00:30:17a
	Now she runs.	3	845	00:30:19a
	But look.	2	846	00:30:19b
	I knew these guys weren't like Harvard MBAs.	8	847	00:30:22a
	Robbie Feinberg, the pinhead,	4	848	00:30:22b
	took five years to finish high school.	7	849	00:30:26a
	Alden Kupferberg, the Sea Otter,	5	850	00:30:26b
	didn't even graduate.	3	851	00:30:29a
	Chester Ming, the depraved Chinaman,	5	852	00:30:29b
	thought jujitsu was in Israel.	5	853	00:30:33a
	Smartest of the bunch was Nicky Koskoff.	7	854	00:30:36a
	He actually went to law school.	6	855	00:30:37a
	I called him Rugrat because of his piece of shit hairpiece.	11	856	00:30:42a
	Still, give them to me young,	6	857	00:30:42b
	hungry and stupid and in no time,	7	858	00:30:45a
	I'll make them rich.	4	859	00:30:50a
	Oh, my God.	3	860	00:30:52a
	Jordan, that...	2	861	00:30:53a
	You like it, baby?	4	862	00:30:54a
	Oh, my God, it's beautiful.	5	863	00:30:57a
	They're not the biggest stones in the world,	8	864	00:30:59a
	but I promise they're really high quality.	7	865	00:31:01a
	It's beautiful.	2	866	00:31:02a
	They're so beautiful.	3	867	00:31:04a
	Oh, boy.	2	868	00:31:06a
	What? I know that look.	5	869	00:31:07a
	What is it?	3	870	00:31:07b
	Go ahead.	2	871	00:31:10a
	I don't know, it's...	4	872	00:31:10b
	You know...	2	873	00:31:12a
	These stocks...	2	874	00:31:12b
	These companies...	2	875	00:31:15a
	They're like crappy companies.	4	876	00:31:16a
	Well, yeah.	2	877	00:31:16b
	Okay. Yeah, they're terrible.	4	878	00:31:20a
	Don't worry about it.	4	879	00:31:20b
	I told you, what I'm doing is completely legal.	9	880	00:31:23a
	Yeah, I know.	3	881	00:31:24a
	But they're not gonna make anyone money though,	8	882	00:31:24b
	right?	1	883	00:31:27a
	Well, sometimes they do, sometimes they don't.	7	884	00:31:29a
	You know how it goes.	5	885	00:31:31a
	Wouldn't you feel better if you sold that stuff to rich people who can,	14	886	00:31:33a
	like, afford to lose all that money?	7	887	00:31:37a
	Of course.	2	888	00:31:40a
	But rich people don't buy penny stocks.	7	889	00:31:42a
	They just don't.	3	890	00:31:44a
	Why not?	2	891	00:31:47a
	Because they're too smart,	4	892	00:31:47b
	that's why not.	3	893	00:31:51a
	I mean, what person with a college education would trust this bunch of jerk-offs?	14	894	00:31:55a
	Hang up the phone.	4	895	00:31:55b
	Tell him you'll call him back.	6	896	00:31:56a
	I got five fucking grand on the phone right now!	10	897	00:31:57a
	Hey! But what if they didn't sound like a bunch of jerk-offs?	12	898	00:32:02a
	What if I could teach them how to sell to people with money?	13	899	00:32:05a
	Real money.	2	900	00:32:07a
	So I decided to reinvent the company.	7	901	00:32:09a
	Gentlemen, welcome to Stratton Oakmont.	5	902	00:32:15a
	You schnooks will now be targeting the wealthiest 1% of Americans.	11	903	00:32:19a
	We're talking about whales here.	5	904	00:32:22a
